id,user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.id,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
,,,,,,,,UgxLNq1n_GWoB1zWoPt4AaABAg.8ioWvaJ6OIQ8iof8SKdiR9,Qm,2 days ago,1531936244990,and the first lady:),1
,,,,,,,,UgxLNq1n_GWoB1zWoPt4AaABAg.8ioWvaJ6OIQ8ioffX2Tnl_,A man,2 days ago,1531936244998,Trevor you're a cunt,0
,,,,,,,,UgxLNq1n_GWoB1zWoPt4AaABAg.8ioWvaJ6OIQ8ioiBRUDF42,Qm,2 days ago,1531936245005,"wow how many trolls are buzzing around, its like in election days:)",2
,,,,,,,,UgxLNq1n_GWoB1zWoPt4AaABAg.8ioWvaJ6OIQ8ioi_MdWOVM,Anthony Grant,2 days ago,1531936245014,Trevon Delaney she’s teaching your mother and grandmother to read and write. English is actually an easy language to learn compared to speaking Russian! Good luck friend,0
,,,,,,,,UgxLNq1n_GWoB1zWoPt4AaABAg.8ioWvaJ6OIQ8ioj42CM_z4,Hakapik,2 days ago,1531936245022,One thing is for sure.. he has the very dumbest supporters!,0
,,,,,,,,UgxLNq1n_GWoB1zWoPt4AaABAg.8ioWvaJ6OIQ8ionGyAFZXc,M Skallywagg,2 days ago,1531936245025,"Trevon Delaney really "" ever""",0
,,,,,,,,UgxLNq1n_GWoB1zWoPt4AaABAg.8ioWvaJ6OIQ8ionQ3niIEp,M Skallywagg,2 days ago,1531936245033,rtorres81rc he's doing what Obama did after taking over from the moron bush,0
,,,,,,,,UgxLNq1n_GWoB1zWoPt4AaABAg.8ioWvaJ6OIQ8ipOuum2QCy,TheSkepticUn,2 days ago,1531936245035,"Basil Ramel just finish high school, you idiot!",0
Ugyx-GZO0S8KmtzuUy14AaABAg,MusicByJC,2 days ago,1531936243985,Trump has been comprised.  He has gone rogue.   Abort mission.  I repeat abort mission.,14,true,11,,,,,,
,,,,,,,,Ugyx-GZO0S8KmtzuUy14AaABAg.8ioWtBsdF0q8ioYVyiXPJL,Matty England,2 days ago,1531936244597,"Wake up people. The enemy isn't Russia, its George soros and the Liberal elite that he pays for!",11
,,,,,,,,Ugyx-GZO0S8KmtzuUy14AaABAg.8ioWtBsdF0q8ioZKFCs3jG,rtorres81rc,2 days ago,1531936244602,"Matty England - can I ask...if George Soros bailed out Trump (in the millions)... Does that mean Trump owes him something or that they are friends or how do you interpret that? If not, why so much hate for Soros?",0
,,,,,,,,Ugyx-GZO0S8KmtzuUy14AaABAg.8ioWtBsdF0q8io_TSuYHEI,Matty England,2 days ago,1531936244607,"rtorres81rc
As far as I know he can't stand trump. My main issue is that he just gave another £400,000 to try and reverse the brexit result!  That's exactly the same as trying to reverse trump being elected or any other democratic vote. Not a single person in the world has ever cast a vote for soros, yet he has tentacles in every Western nation on earth.",2
,,,,,,,,Ugyx-GZO0S8KmtzuUy14AaABAg.8ioWtBsdF0q8ioahaF8XVT,Human 7,2 days ago,1531936244613,You watch to much hollywood movies,0
,,,,,,,,Ugyx-GZO0S8KmtzuUy14AaABAg.8ioWtBsdF0q8iob3VlTyVO,rtorres81rc,2 days ago,1531936244619,Matty England - sometimes I wonder if it's just manufactured consent. I personally can't see why Trump isn't having his DOJ investigating Soros and stopping him?,0
,,,,,,,,Ugyx-GZO0S8KmtzuUy14AaABAg.8ioWtBsdF0q8iobSI7ge-D,rtorres81rc,2 days ago,1531936244623,Matty England - Every single person on the planet knows what Soros does...Why is he still allowed to do it...no one in the allied nations stops him. Isn't that odd? Not even Trump himself.,0
,,,,,,,,Ugyx-GZO0S8KmtzuUy14AaABAg.8ioWtBsdF0q8ioe6hSK3yh,Matty England,2 days ago,1531936244628,"rtorres81rc
I'm British, so I'm looking at it from an outside perspective, but it seems to me that the American intelligence services, and whatever the equivalent of the civil service is in America, is full of people determined to bring trump down or prevent him teaming up with putin. Probably for the reason that together they could call out soros and all the other people like him.",1
,,,,,,,,Ugyx-GZO0S8KmtzuUy14AaABAg.8ioWtBsdF0q8iofKiUG_Wb,Matty England,2 days ago,1531936244634,"rtorres81rc
I hope trump is picking his time. People here in the UK are starting to wake up. The Tommy Robinson issue has focused so many people's minds to the pedophile cover ups here in the UK. The number of politicians who have convictions for child sex offences is truly shocking!",0
,,,,,,,,Ugyx-GZO0S8KmtzuUy14AaABAg.8ioWtBsdF0q8iofcSwm-qk,Matty England,2 days ago,1531936244641,Human 7 https://timetostartcaring.com/british-politics-a-list-of-mps-convicted-of-sex-offences/,1
,,,,,,,,Ugyx-GZO0S8KmtzuUy14AaABAg.8ioWtBsdF0q8iofeDC69ie,Matty England,2 days ago,1531936244646,"rtorres81rc
https://timetostartcaring.com/british-politics-a-list-of-mps-convicted-of-sex-offences/",0
,,,,,,,,Ugyx-GZO0S8KmtzuUy14AaABAg.8ioWtBsdF0q8iojGuymq6w,Chris Richardson,2 days ago,1531936244651,MusicByJC what does comprise mean? Seriously check your grammar before posting you moron.,0
UgwZsGE04gUXpZpQyAp4AaABAg,Land Cruiser,2 days ago,1531936243995,"Когда я в последний раз взламывал выборы, я ловил рыбу.",5,false,0,,,,,,
UgwhecxodYZFC0laU6l4AaABAg,Yunus - Jonah,2 days ago,1531936244005,"You’re a zionist puppet 

Russian intelligence knows it and so do some of us plebs",0,false,0,,,,,,
Ugx2sBWNL2Zc5EQ7gP94AaABAg,Chip Fernandez,2 days ago,1531936244020,@3:33 the lights go off exactly when Trump was referring to intelligence agencies.,42,true,12,,,,,,
,,,,,,,,Ugx2sBWNL2Zc5EQ7gP94AaABAg.8ioWPRVWe--8ioY5J2igDP,Barney,2 days ago,1531936244800,he handled that well,6
,,,,,,,,Ugx2sBWNL2Zc5EQ7gP94AaABAg.8ioWPRVWe--8io_8lL8hC0,Debra Legorreta,2 days ago,1531936244806,Antichrist,0
,,,,,,,,Ugx2sBWNL2Zc5EQ7gP94AaABAg.8ioWPRVWe--8iob6wrpUSa,Ben Hartley,2 days ago,1531936244812,Illuminati Confirmed,8
,,,,,,,,Ugx2sBWNL2Zc5EQ7gP94AaABAg.8ioWPRVWe--8ioj7W6c___,Uriah Siner,2 days ago,1531936244819,Top 10 anime makeover.,0
,,,,,,,,Ugx2sBWNL2Zc5EQ7gP94AaABAg.8ioWPRVWe--8iokUJhq05O,john-paul browning,2 days ago,1531936244828,Lol lights out was the message to him 😜,0
,,,,,,,,Ugx2sBWNL2Zc5EQ7gP94AaABAg.8ioWPRVWe--8iolhTSPqc5,Hassan T,2 days ago,1531936244833,The gun fire were missing,0
,,,,,,,,Ugx2sBWNL2Zc5EQ7gP94AaABAg.8ioWPRVWe--8ioplwJMSrM,Trumpstein Oy Vey,2 days ago,1531936244837,The code is in the timing: 3:33  some freemasonic number code.,2
,,,,,,,,Ugx2sBWNL2Zc5EQ7gP94AaABAg.8ioWPRVWe--8ioy-17hBFU,Dank skin R,2 days ago,1531936244844,Trumpstein Oy Vey are you on drugs?,0
,,,,,,,,Ugx2sBWNL2Zc5EQ7gP94AaABAg.8ioWPRVWe--8ipY8YeGH_K,Scott Johnston,2 days ago,1531936244847,"He said American intelligence, and the universe laughed...",0
,,,,,,,,Ugx2sBWNL2Zc5EQ7gP94AaABAg.8ioWPRVWe--8ipbtaw-ocQ,Hgktkd Jdhbvso,2 days ago,1531936244853,"Scott Johnston I wouldn't be to quick to laugh moron I could outhink 9 of you on a hangover, less you spent the last eight years triple majoring in high level sciences.",0
,,,,,,,,Ugx2sBWNL2Zc5EQ7gP94AaABAg.8ioWPRVWe--8iq16JjYlIn,Begitte Olsen,2 days ago,1531936244857,"Chip Fernandez: Hahaha..Perhaps it was a "" sign""  from the agency's that "" We will continue to keep you in the ""dark"".",0
,,,,,,,,Ugx2sBWNL2Zc5EQ7gP94AaABAg.8ioWPRVWe--8iqCv63chtb,Hawkzblade,2 days ago,1531936244864,"he should have been struck by lightning, but a bullet will take the traitor down
he's finished.",0
Ugx4t-8TAwMRncWxhiR4AaABAg,المخلص فقط JESUS,2 days ago,1531936244033,"...J E S U S    ...
 CHRIST RETURNS, REPE'N'T OF SIN AND CHANGE YOUR W'A'Y OF LIV'I'N'G.,,.,,",5,true,5,,,,,,
,,,,,,,,Ugx4t-8TAwMRncWxhiR4AaABAg.8ioWHMJ3VrT8ioWf_iJWFU,MusicByJC,2 days ago,1531936244469,Grow up.   Have some shame.  Are you still a child that believes in bronze-age myths.  Sad.,0
,,,,,,,,Ugx4t-8TAwMRncWxhiR4AaABAg.8ioWHMJ3VrT8ioY-gdict5,Ocean Pacific,2 days ago,1531936244473,"MusicByJC it seems like very powerful people believe in it which makes it real for us , all the crap in the middle East is coming true",0
,,,,,,,,Ugx4t-8TAwMRncWxhiR4AaABAg.8ioWHMJ3VrT8ioZJQMn7nL,joneagleboy Rodriguez,2 days ago,1531936244479,Ocean Pacific it is essential to be born again everything in the bible I'd coming to pass. I'd love to see you in heaven. God bless,1
,,,,,,,,Ugx4t-8TAwMRncWxhiR4AaABAg.8ioWHMJ3VrT8ioZXKGVKea,Shakti Love,2 days ago,1531936244487,JESUS Don’t hold your breath on Jesus. Alone for his skin colour  the travel ban applies. He will get himself detained once again and deported. Maybe it to heaven this time around!,0
,,,,,,,,Ugx4t-8TAwMRncWxhiR4AaABAg.8ioWHMJ3VrT8io_7l3Kxdd,joneagleboy Rodriguez,2 days ago,1531936244493,Shakti Love what are you even talking about everything you said is. Confusing,0
Ugz7kSbBvseTJ7Zl8_t4AaABAg,zygmunt zielinski,2 days ago,1531936244046,The two hour meeting was held behind closed doors. . Why should you be believed. .I don't believe you. .you're a poor used car salesman.,3,true,3,,,,,,
,,,,,,,,Ugz7kSbBvseTJ7Zl8_t4AaABAg.8ioVQJLauy18ioWpZp4hlK,Erik smith,2 days ago,1531936244520,We do not need u for 2020... ;O),1
,,,,,,,,Ugz7kSbBvseTJ7Zl8_t4AaABAg.8ioVQJLauy18ioYTKcVRT8,Basil Ramel,2 days ago,1531936244528,"zygmunt zielinski 
Shut up jackass.",0
,,,,,,,,Ugz7kSbBvseTJ7Zl8_t4AaABAg.8ioVQJLauy18iookWN00XJ,Svensk Tiger,2 days ago,1531936244533,Basil Ramel Ah there you are again comrad! I see u in every comment. Hard work but you do great!,0
UgxQks7QYgiY1fnUnVl4AaABAg,tony hunt,2 days ago,1531936244060,"what a lying piece of shit..""wouldn't "" makes no sense in the context",19,true,6,,,,,,
,,,,,,,,UgxQks7QYgiY1fnUnVl4AaABAg.8ioUVaH8TFK8ioYj53_1H_,Basil Ramel,2 days ago,1531936244689,"tony hunt 
Shut up liberal jerk.
Read this jackass.
Isaiah 32:5-32:8 KJV Bible
See what Shaddai says about dirty liberals.",1
,,,,,,,,UgxQks7QYgiY1fnUnVl4AaABAg.8ioUVaH8TFK8ioYxJxRCbQ,Loam Bart,2 days ago,1531936244722,"tony hunt _ He have to be very very hypocritical to make peace statements while promoting the sale of weapons for trillions of dollars. I do not like this guy, nor his arrogant gangster style.",2
,,,,,,,,UgxQks7QYgiY1fnUnVl4AaABAg.8ioUVaH8TFK8ioavodoIxB,daz nez,2 days ago,1531936244729,https://jimmysllama.com/2018/05/07/11191/,0
,,,,,,,,UgxQks7QYgiY1fnUnVl4AaABAg.8ioUVaH8TFK8ioiVhct67T,Dan Warsaw,2 days ago,1531936244734,tony hunt.   Your starting to figure it out. Trump owes no one though,0
,,,,,,,,UgxQks7QYgiY1fnUnVl4AaABAg.8ioUVaH8TFK8iolF0YEEn9,MFB,2 days ago,1531936244741,"You have enough hate. It's time you went deeper. But, like most liberals the umbilical chord is your safety net.",1
,,,,,,,,UgxQks7QYgiY1fnUnVl4AaABAg.8ioUVaH8TFK8iotHXjnoU9,William Bravo,2 days ago,1531936244746,"Basil Ramel If you didn't see condemnation from across the spectrum today, you must be dumb as a post. If you saw it and still defend Trump, we can add corrupt. 
That you gloss your dim corruption with a sanctimonious Bible quote... well, that's kind of sad AND adorable. It also means you're easily lead by the nose.
Do with that as you please, Cletus.",1
